run_id,timestamp_utc,strategy_id,strategy_version,variant,mode,tf,symbols,period_start,period_end,fold,stage,debug,git_commit,data_hash,author,params_json,artifacts_path,total_return,cagr,vol,sharpe,sortino,maxdd,calmar,trades,win_rate,profit_factor,avg_trade_net_bp,cost_share,exposure,funding_paid,random_pct,dsr,breadth
c2ee9acc,2026-09-24T12:58:05.894846+00:00,S02,1.0.0,V0,pair,1d,BCHUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.047292158878921686,-0.016019300673438153,0.07770874622173274,-0.16720037102358368,-0.29954164145085965,-0.1572889694159456,-0.10184630704188562,1,0.0,0.0,-475.9068900131227,nan,1.0,-65.40261151348078,,,
d79519d6,2026-09-24T12:58:07.408336+00:00,S02,1.0.0,V0,pair,1d,LINKUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.001614227078351571,-0.0005383654781591085,0.07413687532117327,0.03745071594650167,0.057439662767184076,-0.07891790067374105,-0.006821842364824119,1,0.0,0.0,-145.7068365974966,nan,1.0,-74.84720575027056,,,
c325b0a5,2026-09-24T12:58:08.924366+00:00,S02,1.0.0,V0,pair,1d,ZECUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.31552387272492366,0.0957199723493436,0.1301287780211771,0.7663583995945313,1.4608841206145666,-0.11874533523480924,0.8060945902427674,3,0.3333333333333333,0.49203293127928716,-45.37808675567096,4.299494355295907,1.0,16.829103841257968,,,
b29a8f18,2026-09-24T12:58:09.150242+00:00,S02,1.0.0,V0,pair,1d,HYPEUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.008442993733951298,-0.01431875341808675,0.07180541555789993,-0.1645420841704624,-0.2276727242567994,-0.0778105197038409,-0.18402079143779249,2,0.5,4.7809730107011355,770.3451120096587,0.1590641352718934,0.9413592233009709,-7.362705879244645,,,
50824bdd,2026-09-24T12:58:31.402730+00:00,S03,1.0.0,V0,portfolio,1d,BNBUSDT;XRPUSDT;SOLUSDT;TRXUSDT;DOGEUSDT;ADAUSDT;BCHUSDT;LINKUSDT;ZECUSDT;HYPEUSDT,2023-01-01,2025-12-31,,dev,False,,,,,reports/dev/S03,0.5092595205788655,0.14706485794888957,0.27173040262197234,0.6453128878949401,0.9413243652715811,-0.3696415517995444,0.3978580255193887,0,nan,nan,nan,3.3657485285393833,1.0,-561.8718165275477,,,
14fe584f,2026-09-24T12:58:32.935908+00:00,S03,1.0.0,V0,pair,1d,BNBUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.09351184955980507,0.030246539645291115,0.057957786431941036,0.5406481283275892,0.8517451588040303,-0.060525917523634676,0.49972872585500566,0,nan,nan,nan,nan,1.0,3.1407459461632627,,,
f496ef6f,2026-09-24T12:58:34.458858+00:00,S03,1.0.0,V0,pair,1d,XRPUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.02089500617671991,-0.007014084414217248,0.12372807602649136,0.005813231454038222,0.007928968185130548,-0.1855937394178434,-0.037792677900765966,3,0.0,0.0,-4098.122474781828,4.0552268566708465,1.0,-95.59131009260278,,,
8b5152c4,2026-09-24T12:58:35.955405+00:00,S03,1.0.0,V0,pair,1d,SOLUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.21038191069726397,0.06571433651431291,0.10502916508937694,0.658780586541164,1.0444360476815089,-0.09032704845742201,0.7275155962312779,2,1.0,inf,2840.9557987251696,0.8259601361842773,1.0,-282.0604974423149,,,
14c91d53,2026-09-24T12:58:37.450659+00:00,S03,1.0.0,V0,pair,1d,TRXUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.008149440325057489,0.0027091340731135727,0.0915167448830344,0.07162319210926726,0.13940439166546015,-0.16543878382604238,0.016375447222594472,2,0.5,202.92844918048425,931.0236321431282,1.87475519618414,1.0,-125.21995457088946,,,
1d620250,2026-09-24T12:58:38.980368+00:00,S03,1.0.0,V0,pair,1d,DOGEUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.3179868336594178,0.09640335866379623,0.10808319057101573,0.906774730926591,1.4487837978008593,-0.13335889103903265,0.722886625051344,0,nan,nan,nan,2.2142030824731553,1.0,-176.64026075556976,,,
895f815f,2026-09-24T12:58:40.497653+00:00,S03,1.0.0,V0,pair,1d,ADAUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.11578038900563636,0.037192994257073675,0.10115333619528352,0.4175879988797899,0.5831798664056328,-0.23393335205542942,0.15898970339321675,0,nan,nan,nan,1.972176296397785,1.0,-146.93050800353603,,,
24bc969a,2026-09-24T12:58:42.017546+00:00,S03,1.0.0,V0,pair,1d,BCHUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.02405027103809787,0.007953333796798301,0.09979381761148186,0.13020969410570932,0.22537958270745392,-0.11842118136077173,0.06716141238760624,0,nan,nan,nan,29.404341720606944,1.0,-55.441215523994074,,,
fbd87853,2026-09-24T12:58:43.533003+00:00,S03,1.0.0,V0,pair,1d,LINKUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.019363394619808516,-0.006496579014961035,0.09717843757505852,-0.013636784633793185,-0.020840443354016844,-0.17109087859245597,-0.03797151004429697,0,nan,nan,nan,5.262344788987957,1.0,-96.82335156086411,,,
5b4e4e05,2026-09-24T12:58:45.041972+00:00,S03,1.0.0,V0,pair,1d,ZECUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,1.1356317554964543,0.28778132650203525,0.25049639699065285,1.1330074766936251,2.011672156666717,-0.27332236210613625,1.0529007735937987,2,0.5,0.6540819030769579,-91.38992412669708,0.1655832384861939,1.0,188.55418712289185,,,
d328e776,2026-09-24T12:58:45.262111+00:00,S03,1.0.0,V0,pair,1d,HYPEUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.04639121275032654,-0.0776210430409402,0.08093156935258243,-0.9558426569578484,-1.2985606109559718,-0.09203491852231993,-0.8433868827961841,0,nan,nan,nan,nan,0.9087378640776699,-1.5411780205233392,,,
50e91db8,2026-09-24T12:59:12.821700+00:00,S04,1.0.0,V0,portfolio,4h,BNBUSDT;XRPUSDT;SOLUSDT;TRXUSDT;DOGEUSDT;ADAUSDT;BCHUSDT;LINKUSDT;ZECUSDT;HYPEUSDT,2023-01-01,2025-12-31,,dev,False,,,,,reports/dev/S04,0.2238166458033124,0.06964283237351321,0.26792779876514783,0.3858591861971981,0.5943824127334718,-0.3431537922323513,0.20294933044585928,1524,0.3353018372703412,1.099649030545966,37.93278256058046,0.04058537191354234,1.0,-590.4768347248536,,,
a0b540d3,2026-09-24T12:59:14.581543+00:00,S04,1.0.0,V0,pair,4h,BNBUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.019305259811741804,-0.006476946873594902,0.044628207172629726,-0.12331741732174213,-0.18875863087368444,-0.07503948871788124,-0.08631384600640947,229,0.3406113537117904,1.0076134256272322,2.966196642884952,0.047539015302610496,0.8071156773211567,-6.050580650872552,,,
3583bfd1,2026-09-24T12:59:16.334802+00:00,S04,1.0.0,V0,pair,4h,XRPUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.1389908175470742,0.04433557958244405,0.0784294685025636,0.5920692853504124,1.1065179619787497,-0.0945966104385485,0.4686804249846263,217,0.2857142857142857,1.1373140747316035,43.35074324935516,0.03991390257610913,0.7855403348554033,-68.61450296378128,,,
4986800d,2026-09-24T12:59:18.103007+00:00,S04,1.0.0,V0,pair,4h,SOLUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.015172568480891435,0.005032157739655263,0.07711672694152198,0.1041631059867152,0.16415372449754279,-0.09371625314542498,0.053695677865466626,245,0.37551020408163266,1.094127562809053,33.139220170256124,0.047605377411742526,0.8438356164383561,-175.54163755615224,,,
59287511,2026-09-24T12:59:19.928991+00:00,S04,1.0.0,V0,pair,4h,TRXUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.08652331737856667,0.02804711102542634,0.07341156403929906,0.41213627797134433,0.8940338937917669,-0.08576880364000217,0.32700830412825416,234,0.3247863247863248,1.0485715746421513,9.491812994085848,0.08369618116634252,0.8425799086757991,-132.15191277927886,,,
c7a7289e,2026-09-24T12:59:21.690353+00:00,S04,1.0.0,V0,pair,4h,DOGEUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.03986688190005361,0.01311617445814095,0.08535257226139442,0.19749730135253668,0.3202111996036175,-0.10030994736591037,0.13075646835199506,219,0.319634703196347,1.23379457495448,83.21170638709704,0.032187593072414054,0.8063546423135465,-89.62588153741945,,,
90bf007e,2026-09-24T12:59:23.452523+00:00,S04,1.0.0,V0,pair,4h,ADAUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.046529739234402845,0.015275387507892813,0.07286718128168775,0.24442756341041413,0.373433839513966,-0.07445340534789924,0.20516707646232354,243,0.3374485596707819,1.075679470588779,24.618652679776385,0.04046348607479276,0.8562404870624049,-82.2496047883756,,,
22250da0,2026-09-24T12:59:25.208667+00:00,S04,1.0.0,V0,pair,4h,BCHUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.005304802511556184,-0.0017714035214764223,0.08699639075592629,0.02453408857910424,0.04529165679960118,-0.1721513562115924,-0.01028980288310467,244,0.3073770491803279,0.953406326847478,-7.301801596348834,0.04508578979575481,0.7840943683409437,-70.05990492509902,,,
f2cb6411,2026-09-24T12:59:26.997675+00:00,S04,1.0.0,V0,pair,4h,LINKUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.11591533909305429,-0.040235640551288254,0.07138153137274664,-0.5314839421791646,-0.8134564017994054,-0.12849140160962658,-0.31313877852721467,270,0.3111111111111111,0.8123064615579197,-53.831977320591356,0.046872415174240026,0.8649543378995433,-69.25080057565059,,,
864f043a,2026-09-24T12:59:28.792979+00:00,S04,1.0.0,V0,pair,4h,ZECUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.16368292500987858,-0.05784218554297804,0.09504936536576922,-0.5795100761263767,-0.9367931235123822,-0.2069638726642815,-0.27947962510734675,247,0.32388663967611336,0.8557032191437677,-45.61371017628439,0.03823533682652105,0.8210045662100457,-60.94208952171229,,,
ac93c88f,2026-09-24T12:59:29.062284+00:00,S04,1.0.0,V0,pair,4h,HYPEUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.010501404954467608,0.017928260216105718,0.07547217894427642,0.27267802305536043,0.42153227218555805,-0.03551818415007668,0.504762860070565,35,0.4,1.11032786157178,38.10734795101112,0.027730813959303192,0.6495145631067961,-2.9269500090264295,,,
705b85ab,2026-09-24T12:59:50.985444+00:00,S05,1.0.0,V0,portfolio,1d,BNBUSDT;XRPUSDT;SOLUSDT;TRXUSDT;DOGEUSDT;ADAUSDT;BCHUSDT;LINKUSDT;ZECUSDT;HYPEUSDT,2023-01-01,2025-12-31,,dev,False,,,,,reports/dev/S05,2.230228082698359,0.4782381156192612,0.34669335521003936,1.3024633251881064,2.0341725559823103,-0.30954484934555226,1.544971969749665,345,0.35942028985507246,1.8114321716589106,467.566127669173,0.01641495288599583,1.0,-295.2872918225263,,,
416b6f16,2026-09-24T12:59:52.311677+00:00,S05,1.0.0,V0,pair,1d,BNBUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.05762580320604327,0.018851007612904258,0.04785743539271649,0.4110715124541492,0.6429985593876697,-0.07870081021386766,0.23952749103442614,47,0.40425531914893614,1.2504040427325578,97.82400470459898,0.029771757939991934,0.6401826484018265,-19.973024642622832,,,
65d6871a,2026-09-24T12:59:53.651109+00:00,S05,1.0.0,V0,pair,1d,XRPUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.021576083338838092,0.007140913752357481,0.11318311880933894,0.120529208897131,0.16130940817370945,-0.16698665934377266,0.04276337870593962,53,0.24528301886792453,1.0874780991498803,147.79006569119989,0.032362477373794836,0.6755707762557077,-89.43898829544182,,,
e7fba805,2026-09-24T12:59:55.015950+00:00,S05,1.0.0,V0,pair,1d,SOLUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.1700933557848352,0.05375626838884706,0.08676360065186496,0.6472763862404491,1.04124205095082,-0.08941992731566573,0.6011665408659905,47,0.46808510638297873,1.8510231514257538,483.4724699501584,0.06380808149201232,0.7671232876712328,-296.1535644182063,,,
15b12be8,2026-09-24T12:59:56.440423+00:00,S05,1.0.0,V0,pair,1d,TRXUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.08156253035742211,0.026480123896747365,0.07900779336150533,0.36873361607457006,0.7466347686506147,-0.09284156736584703,0.28521840645366375,44,0.4090909090909091,1.417413022569307,116.5925010717186,0.06723438598569725,0.6584474885844749,-78.9365190538418,,,
042fe070,2026-09-24T12:59:57.815738+00:00,S05,1.0.0,V0,pair,1d,DOGEUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.32886691785807876,0.09941205987285318,0.0928929624478444,1.0683562421150883,1.7503541967429699,-0.09948781711659815,0.9992385274303869,50,0.46,2.3059828114282017,556.4350617978291,0.03806728339831647,0.7753424657534247,-153.6963723585145,,,
1e88755b,2026-09-24T12:59:59.182868+00:00,S05,1.0.0,V0,pair,1d,ADAUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.15158716353132462,0.04817131846005296,0.0864986743694458,0.5944528410018997,0.8104600758023406,-0.1679499981490573,0.28681940453074867,51,0.39215686274509803,1.44843982460412,287.2558659490155,0.03783251814214124,0.7844748858447489,-125.29922382148267,,,
0a5c163d,2026-09-24T13:00:00.541023+00:00,S05,1.0.0,V0,pair,1d,BCHUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.012242878136218716,-0.004097727816505303,0.07963200653818049,-0.010326958638465524,-0.018533213488769313,-0.11266550344185966,-0.03637074074425905,50,0.28,1.1098966824490246,86.94942673470469,0.03171108378403555,0.6885844748858447,-61.92411750603443,,,
9b8a7095,2026-09-24T13:00:01.879809+00:00,S05,1.0.0,V0,pair,1d,LINKUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.051087686153927225,-0.017327745250577342,0.07852384665675743,-0.17619361665629885,-0.27212944493631974,-0.11732944835472348,-0.14768453694753741,54,0.35185185185185186,0.8444530936003322,-86.86948192286984,0.04342914307412753,0.6904109589041096,-80.26158235097343,,,
e747edcf,2026-09-24T13:00:03.224843+00:00,S05,1.0.0,V0,pair,1d,ZECUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,1.0378017377052888,0.26780942515175754,0.2335802332720897,1.1310154508652563,2.0132821402962597,-0.2648953384484829,1.0110008983938439,53,0.4339622641509434,4.189876739445959,2156.504019156742,-0.01310242309496772,0.7214611872146118,234.52899896824783,,,
a4c1dc7b,2026-09-24T13:00:03.421914+00:00,S05,1.0.0,V0,pair,1d,HYPEUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,-0.06449406366857657,-0.10720649749000077,0.0613892856064948,-1.8126259617075968,-2.2797909442700663,-0.10517975046391859,-1.0192693652261273,8,0.125,0.2517256101235117,-814.5999356466837,0.04129674128962522,0.5079611650485437,-1.782525205381372,,,
e950b5e8,2026-09-24T14:10:00.558537+00:00,S01,1.0.0,V0,portfolio,1d,BNBUSDT;XRPUSDT;SOLUSDT;TRXUSDT;DOGEUSDT;ADAUSDT;BCHUSDT;LINKUSDT;ZECUSDT,2023-01-01,2025-12-31,,dev,False,,,,,reports/dev/S01,0.23819067662951166,0.07381428352422703,0.06468840686571305,1.1330160669352394,1.991537439581615,-0.054916857200278946,1.344109755862943,189,0.10582010582010581,0.2236538783667321,-494.9078335627458,0.622960506994938,1.0,-135.94972478555434,,,
9ed7d69f,2026-09-24T14:10:01.972455+00:00,S01,1.0.0,V0,pair,1d,BNBUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.04864906858892715,0.015960270765517315,0.01716675596395087,0.9309715954497305,1.5490702586641316,-0.017947481878686555,0.889276327085799,33,0.06060606060606061,0.02998419848997092,-565.4013216126788,0.5096454829227162,1.0,12.457303224569811,,,
4856dad8,2026-09-24T14:10:03.326275+00:00,S01,1.0.0,V0,pair,1d,XRPUSDT,2023-01-01,2025-12-31,,dev,False,,,,,,0.04930634446955229,0.016172488794495843,0.01578047792165271,1.0245335913830445,2.0648578075016717,-0.013240845413799551,1.2214090784294593,45,0.06666666666666667,0.030123286211765767,-598.912526413644,3.1572131325084984,0.8666666666666667,-26.02793276853524,,,
